Genes,C5_a,C5_b,C5_c,C5_d
GENE137,846.740729430837,888.058581410206,947.829526022816,767.33313432892
GENE138,816.573081560761,1123.20697017867,876.268192056286,928.164573229873
GENE139,983.857189204815,871.231800952059,805.636335149456,887.065757274976
GENE140,988.20820423433,732.282192434937,1033.22946998227,921.334915315201
GENE141,719.866282177418,913.107235071014,834.366417730317,1052.88557125582
GENE142,967.869945728139,1053.86960573994,1180.87755175159,836.721462614344
GENE143,993.994417493991,1043.83481135995,859.192851582004,769.81208122734
GENE144,800.256120351041,777.492553160875,675.598757637575,917.239273681315
GENE145,754.827425639279,928.153779198245,936.603554840224,862.417172078197
GENE146,1093.40260012281,1101.94558397743,805.311333802566,1039.26562073184
GENE147,916.019978243171,984.065696838378,809.171704034836,804.804403690923
GENE148,1047.03741003611,894.028236550544,655.198433668088,936.833450376835
GENE149,1093.82370811459,914.014770091112,902.556986187927,1089.42667901045
GENE150,896.328606188382,826.150198564268,900.754612041352,1043.36974618789
GENE151,918.960041082108,904.847585211985,902.963722767249,896.83465052509
GENE152,1049.08674085379,914.929585310163,1125.97915537856,877.853718036086
GENE153,799.471167333148,910.729195717153,1043.35459097229,1018.7533885822
GENE154,1033.5030527622,963.702434450247,953.553927708687,956.350085686842
GENE155,873.511965364646,824.422262473843,991.813887293556,811.929056693475
GENE156,783.942900329025,1041.1873088851,925.806893675286,900.329544648485
GENE157,976.0313598156,702.156471959238,1135.12613420929,919.38163377685
GENE158,1080.29470161518,695.946825671014,845.3028055258,910.935601527388
GENE159,668.694521387814,1046.56959294507,1007.34442749044,1035.98610066209
GENE160,881.026458491201,894.022436276296,998.134627106108,947.604564887246
GENE161,938.955258121866,1008.94768965237,946.395309023133,949.953675810542
GENE162,874.648731109912,1028.31456986112,1003.18242308935,797.676288123475
GENE163,1017.91834724436,896.0475271336,851.866499352615,899.476966278886
GENE164,1011.70526051509,756.322527308508,751.229645180765,853.216045170561
GENE165,894.551617955401,1041.73970789778,908.584703440611,847.404436717743
GENE166,918.902360162447,1075.56252874041,1076.57271141322,845.157417477716
GENE167,939.288390633226,853.121503796827,854.719442644157,1045.48956812977
GENE168,1039.48196866869,848.14418367895,930.931798042164,850.372118120255
GENE169,1132.81435904791,1060.23842530821,828.792498344001,1046.82483110122
GENE170,974.628845530622,824.221420301121,926.729902624641,917.085965691949
GENE171,963.933150238002,795.364151826214,1077.91196888072,784.017755802538
GENE172,691.521742983699,921.91995948123,990.605125422766,920.124103693494
GENE173,707.683738930861,982.846130923609,857.437254329581,842.268513570748
GENE174,781.881690903699,1015.51246942556,1078.9113029442,1086.97237311318
GENE175,802.838501195375,814.824293641314,947.476184368618,843.877954625206
GENE176,1008.33231318105,990.839282830393,976.324165589261,808.311910956059
GENE177,787.393990740412,964.194471463306,841.402269333097,933.039631533424
GENE178,825.416235076741,845.530058244949,820.055338347807,961.70565041545
GENE179,1130.70418037591,968.346530053658,988.566071360675,988.789725508381
GENE180,828.709136863141,921.844553321735,953.467608737023,809.20765304181
GENE181,665.057863398438,1029.86916470166,1032.21105931898,1040.51992603105
GENE182,993.700005569914,803.693732281589,926.784468335626,1023.06406906936
GENE183,875.867746239047,673.713307372681,924.084376412708,1048.50559553077
GENE184,763.167611020908,859.21808350642,941.302368568067,902.260685377192
GENE185,1015.785505312,976.346538091983,855.890892736735,842.967003885163
GENE186,925.046279897317,1077.26741849613,818.528789142734,898.138968465889
GENE187,875.289203178087,901.565505173081,813.638441167633,828.819032665827
GENE188,987.108563428848,955.784619102868,883.304941637717,751.495014779834
GENE189,881.106017077101,968.302228680229,862.216471721732,974.067189445655
GENE190,922.281227344546,945.344949265644,1007.3326106626,1104.22138814866
GENE191,1035.90990468272,947.119862104182,941.076668106421,859.599674860396
GENE192,984.100636486979,938.169166996827,1058.70010320659,945.310507037144
GENE193,952.49450746519,832.280889286967,884.925083897582,842.117380888828
GENE194,998.229051834387,1007.77564697901,970.977528039203,790.459614188004
GENE195,705.964592954636,947.815550398231,1176.5330231492,831.987199045065
GENE196,821.130101323513,986.908486537859,894.108169346697,1135.31957842493
GENE197,1061.4206832152,763.468849927675,886.969789632254,738.218560312474
GENE198,963.877465395732,902.625196415057,782.914732070902,911.756149983823
GENE199,929.146604012172,956.618632367174,1061.49346555681,874.063173480437
GENE200,703.76368489293,816.880683508747,743.134027511068,929.135910019399
GENE201,891.042342823152,1023.08177080038,782.595143927083,954.015931554002
GENE202,1024.60667539759,929.969660922396,1062.57288640076,834.673882584427
GENE203,807.666280286487,751.784395162073,1088.9097397378,923.709183101906
GENE204,934.716405430557,1021.76654054237,742.807559003516,822.598200852372
GENE205,881.43082008843,930.279210186442,991.418594557117,871.088418568761
GENE206,756.843726635787,934.402517543134,969.41508116729,1099.22647167079
GENE207,1116.19580143421,864.981934713494,873.195377917628,801.162227331528
GENE208,977.432988261175,902.626441455969,810.686647397459,1047.77623993098
GENE209,767.30115713758,769.135146949825,793.068505510729,970.412387332572
GENE210,1071.75059885149,821.319232495411,900.444162839187,995.395218630076
GENE211,964.895713143416,803.666962214057,797.859900530584,796.755544644439
GENE212,1017.0648121141,944.484510274046,826.016301650391,916.263713298202
GENE213,914.613907937422,849.370840645035,894.862966081351,863.705429305233
GENE214,886.27164822996,936.43516822445,1077.85936819707,791.004236876986
GENE215,960.181309975565,885.681323454364,582.98240400991,981.028703382106
GENE216,762.748042459171,658.354659182157,1083.96107790939,827.075017776994
GENE217,869.570884072846,886.031044745865,961.825017512665,934.436608608594
GENE218,996.051223022953,818.056220255087,1036.14861603614,897.951324469964
GENE219,1017.44883561588,896.575813343291,820.681817332171,980.347400192255
GENE220,979.199245724697,858.218597153784,643.15048116496,951.392836073911
GENE221,885.187655755159,880.111318030419,827.404938254071,969.639545222067
GENE222,1063.37396751098,994.291306744392,896.854791872244,795.31000279332
GENE223,912.950942241028,893.559658373037,994.982268020561,878.223035529546
GENE224,952.242929634152,974.370834923553,1024.34364981502,986.796643439211
GENE225,870.639804355125,1015.39125649333,743.832477883795,1187.32037636799
GENE226,880.528792079396,1128.01123708313,909.973060077391,749.774603276837
GENE227,966.740324749016,976.62956786658,852.401748982578,895.123453887196
GENE228,832.560930373584,1106.94536407347,1108.6697485365,948.19712540469
GENE229,1007.32766562931,982.830556067368,790.430459410199,1174.74636488904
GENE230,746.197583231809,737.27362835428,913.726890962303,1091.31911066459
GENE231,896.089245281087,805.311828443746,832.456167842002,765.867349061905
GENE232,754.657452745001,822.173011751131,657.690999366489,835.223347411394
GENE233,912.52866897222,915.847140322656,917.60049039222,1001.18749971272
GENE234,830.736681047964,943.997093691069,823.792138650666,1071.84802688652
GENE235,1025.3370238654,949.626012510857,908.962211987777,848.73880157417
GENE236,1016.76102897704,1036.60872520838,854.466459577871,853.773465345145
GENE237,925.565731892728,940.117774984867,860.725414699269,980.690451181108
GENE238,908.759348755181,901.459498406464,1118.54155927481,1064.42914846282
GENE239,991.594278389853,916.874184163294,787.221162511684,891.7148601492
GENE240,816.129664644588,1038.14517337001,926.492755585004,924.082838141131
GENE241,911.205602294674,818.171868691112,730.903055255713,706.007152208719
GENE242,760.684033396441,850.908443251749,940.965870522142,995.828512791498
GENE243,927.280449784564,1101.13727342884,983.948694171564,822.717984817969
GENE244,1029.37564626573,852.443526375033,1107.28473621866,903.376472206653
GENE245,945.74540077378,1017.2534597185,1097.03287366491,868.747715277972
GENE246,752.306573786003,870.127583620867,962.985779668599,945.171284783768
GENE247,815.326645125921,912.141940037781,696.690652525197,1057.44203589549
GENE248,930.220616093568,834.580049505878,897.893405288617,761.061337843552
GENE249,960.04942950393,984.379353917586,794.902229043548,828.36385118513
GENE250,908.199969166275,1021.6217353316,1008.50023151894,989.077440883806
GENE251,958.251211423706,997.578231231565,769.453956140652,885.536602922108
GENE252,994.422501317106,961.756963829203,895.830143041907,935.709005593666
GENE253,969.339091458619,803.993948886212,868.372450951076,956.337275126186
GENE254,808.758761808417,932.045845321945,1000.19517180075,813.530879345757
GENE255,801.873653640827,1011.56028222074,1063.95182805152,1061.49017391314
GENE256,1008.02411097262,777.07015528067,918.62605259549,803.45584102056
GENE257,973.600593799389,931.075049406248,852.379530333901,673.734380743893
GENE258,902.114507533558,848.953050298552,871.651395621393,956.447076187999
GENE259,834.380236434804,1238.15186443418,1047.23970477365,903.970235915347
GENE260,732.043725873871,762.324899850733,1003.58124173726,1031.35114295711
GENE261,979.852684793924,955.697407680042,956.912011659913,880.658126330709
GENE262,904.549038846552,997.047103914097,1182.86815735803,1037.96252884158
GENE263,984.340100334575,969.513864825361,884.972586074474,812.410064383743
GENE264,1081.92181258863,778.961114235115,726.320535768008,985.55404751141
GENE265,1039.878972199,862.183941407308,983.499320113835,679.421514058997
GENE266,1001.58458864589,879.16660910112,824.818339415669,881.466668871966
GENE267,753.982357955259,856.887030083948,918.620195558136,954.198160884387
GENE268,976.2787829436,888.765452303297,763.677532877771,842.351600795592
GENE269,917.927890023902,963.313931095755,878.669794404688,1135.11389803748
GENE270,1168.47596168294,846.904762370277,987.325920998088,1046.7247555531
GENE271,911.415747116456,906.093239415516,853.291959010928,892.476322372116
GENE272,957.530168943194,936.328333265422,976.937557110071,954.305387716256
GENE273,752.527486452191,878.458030444389,811.328874437533,1006.81842512524
GENE274,869.811008026674,999.760859292664,938.73530239175,1081.5800150775
GENE275,807.353223421707,841.997240221648,910.440267630096,963.423185459305
GENE276,890.012789626737,812.129616670633,983.410342369993,784.327098519565
GENE277,1076.00755538506,1026.31543877956,887.737229525832,993.000946404197
GENE278,955.475506575126,762.001490654781,951.583808702152,878.314581863284
GENE279,706.015858582324,839.620099237615,913.715060267528,1075.37228206648
GENE280,880.050854787855,1032.8530489606,975.053789044287,840.418807488159
GENE281,889.965604456969,762.178676973082,807.474632828863,879.296619050045
GENE282,925.961418356008,967.053918121936,880.495316316707,747.011372683318
GENE283,761.087433293277,1035.5249617929,996.893041183053,846.56594379022
GENE284,801.511952485604,1087.08268094318,850.037140543086,835.713449705019
GENE285,751.492362528237,1002.04183964863,1028.66406084502,887.675683430729
GENE286,825.516504845127,937.070924814683,798.151053593125,1103.32908291963
GENE287,1011.59631068818,783.157560047075,877.642768235927,956.859659523916
GENE288,1032.95630090279,902.048819789527,861.072353010423,1014.47402807988
GENE289,706.813931931264,969.73545328418,1020.19967325474,967.363219579859
GENE290,1063.25321305293,788.192163756416,796.483147963124,714.609620350492
GENE291,804.032379586761,951.58660202334,945.348740182356,860.929007421935
GENE292,876.873680293385,884.158233686842,973.849187565615,1024.69936736126
GENE293,924.305213098051,1098.51811632514,859.404249189432,1035.43583435348
GENE294,775.941040761958,1062.99375709786,798.79197209956,1147.89258720137
GENE295,789.056162332741,995.550196330273,952.137236205912,758.866799742629
GENE296,959.151532865168,991.631774539585,1085.08904696814,986.121519158373
GENE297,935.349308885795,1071.03508144929,1140.22941515138,873.928342269423
GENE298,793.969221485667,944.40595169916,803.328328814011,898.142101203151
GENE299,864.503794355647,758.895696448107,808.101005376123,990.91279275441
GENE300,933.379866603232,903.345123443345,851.224366957813,1015.48532278878
GENE301,685.594914493046,877.315090295153,839.471372622067,956.246003325435
GENE302,774.388655611306,734.84123585437,891.358662396841,931.317823336498
GENE303,869.793255028985,862.53860615042,694.132572506724,965.704363182729
GENE304,1050.33222467869,861.722458532249,797.258157010062,935.883040295045
GENE305,1112.94369601255,868.962695903048,1018.40243218725,828.128123423347
GENE306,900.93955984972,998.940583996373,1029.57185490047,801.628991999342
GENE307,960.065547846739,867.320219501302,1043.22587363768,885.41411038988
GENE308,805.191505320526,738.85693862889,766.1491767918,958.168600778483
GENE309,883.134667465082,1002.39164770748,884.227473011048,843.457727023855
GENE310,911.721922877844,1041.61117679933,980.876257480235,735.240887291177
GENE311,969.178944741013,650.621915061907,977.092750981796,742.803641525949
GENE312,670.405331604166,728.299910144627,983.420098397212,938.056870570627
GENE313,926.84223091833,995.760840282825,1064.72982309448,800.289362812525
GENE314,985.139541039707,1025.89448849728,942.593140898843,803.795329722191
GENE315,935.454244757052,870.053611336419,902.293540498276,835.553066909911
GENE316,946.534660343631,911.86052157869,914.321096640528,964.81808955053
GENE317,906.399777304178,816.780835854457,851.10626520372,768.971178078951
GENE318,873.140458594955,1011.73896227085,1020.50853917871,890.335340162816
GENE319,880.270242501713,808.420884360087,937.76634903099,795.781810157958
GENE320,905.380596842736,867.564171159331,989.518882791065,1076.49576940523
GENE321,1026.14678631382,964.751713441433,937.751970010025,927.174297981493
GENE322,899.667929503564,725.377891112244,913.008883166991,977.886994121237
GENE323,910.238171180628,948.599501675257,838.751368593249,848.841837474394
GENE324,710.942315554935,839.325398866765,966.751568877996,859.563367012532
GENE325,1132.78884988364,985.292665426003,856.936162922879,945.705806029259
GENE326,1007.23268405909,583.618622044062,1116.32470432909,957.297148410817
GENE327,977.869245265997,929.786973539394,865.033026527282,941.101806815277
GENE328,1034.4043675018,893.589134316957,838.685100639036,820.248673396688
GENE329,907.589093861113,977.359207305656,1032.23436233476,787.170207997242
GENE330,835.94992786185,1054.58811854832,917.947417058884,781.05829170979
GENE331,791.370801928971,857.128523327395,927.313480847598,1020.50854535342
GENE332,708.089924390222,1142.10395000539,1023.03212695279,929.247584731413
GENE333,814.221626677854,874.71457859518,829.119251436789,899.506490896883
GENE334,909.462896828234,912.227934811574,917.870803273941,906.661238282067
GENE335,1053.71180958769,1020.11103377821,1015.25832825717,961.814674488277
GENE336,972.288779809721,924.389292198856,787.31505148074,1026.48986826796
GENE337,770.575187604176,859.231306206578,951.927823362028,873.076758958553
GENE338,1010.93051032272,1027.98651918316,978.516729730442,935.856299158979
GENE339,983.002895400717,861.174772808968,904.55376414025,776.945295085151
GENE340,959.18298880068,947.015213214223,871.665934417398,935.840918578052
GENE341,1145.2709440272,758.876744668581,976.649162412183,754.132218146588
GENE342,958.836646359916,886.798634208978,926.52029047332,1003.85512000244
GENE343,837.28620394475,933.530988311156,848.513222597331,919.415169628018
GENE344,903.085480700103,885.208391061583,941.2181808512,829.793144240696
GENE345,1056.91296438056,830.071291007007,1017.87774799563,921.230978712734
GENE346,939.771856532393,901.788529881524,864.998752087628,1052.16608391732
GENE347,748.585662920925,741.579895473874,884.002738572875,892.177907487444
GENE348,781.299401934066,1086.0887058111,904.977503667739,849.442581412403
GENE349,779.167145926351,843.864057861927,948.437258661911,975.238928848267
GENE350,875.865402514691,815.561681283268,852.337588621235,853.146076551531
GENE351,904.903555085786,954.001486162502,866.285682705546,727.078828986879
GENE352,845.411263697341,638.476563648131,851.200674419648,943.237382794041
GENE353,906.816240061939,992.563374473105,859.121097108037,833.058135972624
GENE354,949.501372543954,861.205072419252,951.990875951702,895.87375016176
GENE355,894.659207383679,907.172692795465,796.054197910086,993.993910866487
GENE356,932.555415333503,916.883648019157,925.75545003484,1024.60551115814
GENE357,980.620733690889,876.269316067135,817.018523032337,805.792905714664
GENE358,922.077608235953,1026.45033148869,691.894509172777,930.332885950692
GENE359,842.47195463646,968.968840936688,934.024752631037,1014.68907013568
GENE360,792.482408358507,910.575907928511,894.237804260087,777.751356635051
GENE361,708.480150763257,817.708086734691,811.143894243858,1073.68910880596
GENE362,893.33548228273,840.914534563173,881.608976803281,856.868108358016
GENE363,987.833244025253,949.776563989566,1077.34657522539,1073.03231622621
GENE364,1032.43280424601,931.358780920115,1133.30927399268,1032.45921850694
GENE365,856.874644599216,865.130994223776,914.801339970826,885.646458183742
GENE366,699.472372588033,1005.97963929974,963.180154602648,1027.06090139667
GENE367,814.781447578154,1010.28681680679,937.993434043225,741.560228905305
GENE368,974.502751228555,913.419260612173,962.644653515352,1041.22164062066
GENE369,1033.83901138986,740.907637731982,954.859817274462,933.886029180792
GENE370,1172.23073949847,937.431702308097,845.341602495626,946.082580020245
GENE371,872.611422489298,871.610088853793,1072.7728185809,1104.37032499165
GENE372,833.205691765599,801.232113601318,791.711928606242,1032.92398695817
GENE373,881.293117203654,807.408059857602,913.595072860674,971.28795718952
GENE374,883.58051284616,918.848971670678,798.72143317003,832.630005718863
GENE375,1029.22580572972,834.293771261344,849.315573099908,849.214243589359
GENE376,973.623630608146,898.080897823201,1008.11816200021,758.954957398018
GENE377,1027.9962900386,842.060965200433,1041.22489574171,962.816475232883
GENE378,1046.93525748163,951.020003416373,822.423348987644,818.713404389324
GENE379,893.389832362504,1056.78905172399,930.918350621282,1009.861170259
GENE380,1055.45365037398,934.269486350153,770.851579845544,862.909843533889
GENE381,808.388597885538,917.901221345468,1021.24130724249,844.441178418202
GENE382,1091.90644060756,1087.59327946085,737.169718257751,887.914538934438
GENE383,954.590417036413,914.577029864576,851.022789324803,894.259856711122
GENE384,1073.45972839984,1024.62743590006,897.803554992269,866.484236476668
GENE385,881.249980157617,987.383068102389,1003.04324256026,854.745471595715
GENE386,938.095822222847,1017.0784195311,1004.32431237035,901.727739871365
GENE387,692.305329694639,1107.45504398651,752.958076356521,655.421255782111
GENE388,838.392962550126,710.118270886245,1060.44771540247,877.31952914602
GENE389,815.982481250275,713.101051996066,934.69532558681,849.739531246951
GENE390,606.105123083428,1030.19013358148,1010.6649584684,738.240071194308
GENE391,664.23194621608,988.231545950069,859.066493496796,882.703998467939
GENE392,934.287401137418,786.768311725579,846.355842178908,878.903296136276
GENE393,1173.03077545704,689.70385695737,1025.3402110951,888.040114842717
GENE394,959.556855242702,838.254891052675,1012.86815272349,726.321255367424
GENE395,727.593872865567,949.176993472315,909.735524847544,1044.75028057337
GENE396,901.466394508547,916.589806663819,1097.21671945755,806.930365202621
GENE397,964.535546291802,837.347031534419,1075.16910052833,1059.42141799125
GENE398,869.460907906888,1093.39915981425,861.304386245635,853.272533304456
GENE399,823.335499003445,742.516977381389,829.025462709349,997.80454727549
GENE400,1073.59193239613,1008.82074015218,895.305140205756,1022.62834950508
GENE401,664.198895811094,977.55742336034,1000.19274824829,753.336823404519
GENE402,871.244575127173,743.944050689386,1055.1573501146,896.451231681987
GENE403,671.144117667668,933.823607254526,725.338181598255,975.981749889543
GENE404,1044.13247670667,706.064821566959,936.267671095472,946.892484401297
GENE405,693.092045996603,886.946727425557,801.155943415946,1091.09278606663
GENE406,960.702687706505,849.682150044725,811.83723763272,991.1966514874
GENE407,869.067731457865,909.827643627034,827.789680470557,1070.13033867603
GENE408,854.257343697789,997.042781727619,912.558068907695,937.147717191842
GENE409,935.342250729696,1019.54459697518,905.774801112257,827.838087535906
GENE410,1065.94917783363,934.015394344415,975.096446045848,710.387631544169
GENE411,749.552247704274,896.837434380837,771.582167897382,1032.92288460587
GENE412,1023.24431152684,1035.57893275394,985.538237281293,973.548622072786
