Genes,C2_a,C2_b,C2_c,C2_d
GENE32,886.311954961049,569.35145009057,759.057655272822,695.305891353518
GENE33,786.105404466333,992.957415437085,615.63571459612,733.414040105123
GENE34,521.423027612655,591.349434003004,710.237225669796,734.736449018726
GENE35,845.309072230638,673.444266561899,756.63910738548,631.179720236151
GENE36,695.580227087574,651.92966326813,896.176281869866,820.580978883733
GENE37,667.480884542654,456.59511475039,853.929722179384,468.126644788347
GENE38,824.069722450245,898.62528560377,766.752042032962,651.497451001955
GENE39,574.128803388641,499.937484267933,707.225019772525,835.655303888052
GENE40,602.387782331383,391.917261289075,713.530463031174,801.825380115625
GENE41,604.676648967871,873.664374968102,418.94435747983,774.234526897267
GENE42,816.672521058656,777.852318771892,471.993352527417,626.081659952508
GENE43,546.105255602869,670.692984336936,619.063463925454,658.349223007686
GENE44,622.423811508889,642.766377222382,1449.12762687115,882.853848660058
GENE45,752.358432751336,833.638088540504,630.274702640936,758.944960432483
GENE46,516.109034185185,541.670998741652,626.01544855933,866.392461645158
GENE47,744.151987573942,510.743399505681,700.427800522348,831.144679987458
GENE48,746.267002727463,743.006649210148,629.274550310266,766.916850828305
GENE49,809.721254958271,824.065770286597,628.036942347972,524.649984692997
GENE50,953.595859166775,759.555958732902,662.061727333368,540.137437885047
GENE51,645.138822434683,696.163415710774,737.140615241597,769.672084779614
GENE52,417.900799645117,671.770834258981,806.651119067223,684.38041020573
GENE53,667.754032122208,601.14206674599,479.878721816706,710.067883724808
GENE54,684.518302610849,730.66877539067,527.472419469555,802.247708503931
GENE55,682.85950541301,885.535844766974,591.468527060507,793.072341212985
GENE56,720.537454019029,720.380837098644,560.41044688234,843.217142918545
GENE57,461.36568719502,738.282102719291,870.938983153664,425.654633396392
GENE58,573.410370692294,795.054784593861,844.41527537734,545.262512582477
GENE59,663.925182586416,743.006506659055,700.972984629158,561.460853854567
GENE60,715.535599017436,561.462473379484,757.165105082009,601.745226846986
GENE61,747.058350391124,729.568764405147,676.994854294029,678.213922422937
GENE62,232.065837553697,876.91805905226,874.274671418639,825.77624310151
GENE63,653.229382880476,579.445547011803,838.289864084694,946.879313254614
GENE64,1034.71422338726,781.097122161167,639.623705363135,931.48849142055
GENE65,524.063811546876,733.417706726783,650.987847414307,614.90948682278
GENE66,924.104373946418,794.758826577834,670.204919964068,643.034467048513
GENE67,1054.90892082906,584.254961848895,712.015485737196,944.153170405731
GENE68,815.657002773813,762.400747879351,567.792173515647,553.156324301715
GENE69,762.516567912601,701.725378196735,896.469213076273,780.917833520927
GENE70,923.376759045107,664.056637560078,878.981746756494,915.047873600047
GENE71,582.815242309085,846.675686207382,790.928588645562,742.942982028719
GENE72,776.144719561055,935.588425661795,635.383656793619,536.410077900201
GENE73,465.133004435185,620.094800778106,772.266340227311,601.341874340534
GENE74,903.19573001489,591.091805892267,630.383937702505,572.233650570371
GENE75,687.531751664578,662.525788335868,612.823041675129,492.949883696434
GENE76,530.881366482363,545.60291123259,443.453890931361,807.357101214268
GENE77,985.512147406494,1002.41695275082,851.901577212756,1095.46943787204
GENE78,787.704863373129,783.597400262282,539.180340466167,613.398653320402
GENE79,695.900014494793,582.245236213415,743.0885517879,951.696643056212
GENE80,737.817959013386,885.560770363472,854.935156732276,701.730097372743
GENE81,800.761572815242,695.485404429143,657.766718031143,399.701868408563
GENE82,759.899833098259,554.273652291724,887.262187772024,540.250390978278
GENE83,702.11487320179,648.012377397315,689.034080192822,899.472982693508
GENE84,771.247305067102,931.92276373037,390.06190623295,534.926595803845
GENE85,633.828699165081,710.138792151881,708.841953552125,859.815126745374
GENE86,916.065132129101,620.566835096061,559.989933017231,848.553079180093
GENE87,1047.6876827763,621.331100974796,813.457159787499,916.047310623857
GENE88,765.951283074297,631.954813019566,863.371288274879,945.774683971984
GENE89,996.25094610901,497.580182582016,688.055182453639,833.972698066947
GENE90,721.426268828397,848.704594875605,523.030272240084,828.1772688684
GENE91,516.657550060095,802.872021607885,780.484860608258,825.170688375114
GENE92,679.741251866617,496.355621112009,829.427102237223,708.582552359361
GENE93,751.421514355443,862.456623638315,857.73734913794,740.71150664687
GENE94,1046.84718388092,475.915648309789,604.777538138425,604.248440000212
GENE95,595.841354297556,387.335760467568,829.681610025011,663.304581149664
GENE96,750.027582445836,901.888878018836,718.692184691593,801.611341594525
GENE97,796.172507278518,839.290631612688,396.635644227938,405.537241104746
GENE98,842.207011818609,711.541057905442,627.889302408272,623.36264504576
GENE99,867.144427940669,804.923631882424,674.629175923945,922.290697537877
GENE100,700.53780506383,861.185369685632,656.271014565519,339.745472401098
GENE101,765.505581981272,428.937496060471,990.416732263996,649.624349594733
GENE102,647.72416359368,857.827108094953,845.897187883027,623.525275284151
GENE103,715.581867426469,803.654351764516,653.90376036123,866.218722337431
GENE104,648.111866558345,583.45613812022,626.369166856578,973.775217570155
GENE105,614.78101302323,713.6049497503,594.946697499935,631.598358450228
GENE106,598.847123504224,614.775274625243,635.771623210025,717.814596638045
GENE107,705.600269383117,630.47084214991,799.533768204056,891.808981776414
GENE108,809.903246837761,892.330837666376,574.43499772446,775.498225018969
GENE109,889.833315519002,690.493617001033,594.743010773663,847.545271479801
GENE110,746.338808256855,814.755363655483,817.615544883294,633.478330715609
GENE111,918.82061579308,604.391597680281,704.801234815472,756.140926076141
GENE112,752.246597769677,997.319722422436,577.403988110065,788.619697912588
GENE113,779.535648485976,589.207902571086,718.254178089477,772.234245342172
GENE114,799.47585169881,825.401230224121,544.619253150173,613.241025637708
GENE115,756.339958822365,557.557722295948,959.626361479975,906.763029823745
GENE116,436.375733128024,621.949618591971,742.111670047426,688.651910773742
GENE117,732.647406910526,744.158861300514,776.783948470364,757.077157890829
GENE118,487.146041074201,767.048383675181,738.063016238736,652.397838770401
GENE119,782.324871952334,744.272808367332,871.634110716654,254.017060013665
GENE120,367.363759214254,504.773068285626,630.812159383683,416.596838232277
GENE121,657.932899748476,580.674440951356,465.404780557433,773.649792866441
GENE122,896.731569883824,700.138512484629,731.468391890248,775.656278635793
GENE123,673.719028696859,622.132211510464,640.117323796123,893.51858944583
GENE124,655.95318836186,560.729480102116,747.891297849902,639.679732909276
GENE125,434.378523132973,701.282147486796,774.852329041159,659.98312477965
GENE126,844.563281852119,614.888945376993,723.754417463217,619.947238053458
GENE127,578.836928346968,739.96561288924,702.637982707122,692.080104123127
GENE128,589.154549584515,679.55564416922,833.861724362576,488.94762188005
GENE129,921.133632479128,678.007789747342,601.468900109718,614.789526903998
GENE130,694.079654471063,685.584286020639,788.484387220713,593.467754583671
GENE131,778.556349603438,660.507164123171,934.700935313213,965.83563708688
GENE132,1052.91401750623,668.62169470054,918.686700944248,657.426478792116
GENE133,757.275344409154,857.394673159395,675.956421256697,890.023420341465
GENE134,1007.28886554385,614.16444078707,692.990017678476,953.647391546092
GENE135,765.207862969443,651.222052002712,727.707678933017,778.577060513889
GENE136,878.312243469909,1118.39736311735,679.018353921209,717.748165329159
GENE137,980.896627098958,574.232877276736,656.115351542943,1135.06311909829
GENE138,787.937445045034,760.878387895477,833.278342505466,807.979185577706
GENE139,572.634250602993,938.430849080985,664.093247433857,901.03753756054
GENE140,947.95687133849,491.508261114157,739.705360285853,632.427979238253
GENE141,672.328060588965,737.623517877913,443.670671911744,642.363701768494
GENE142,601.92819789196,1037.14991487995,831.521751068783,788.474351570454
GENE143,725.391321019113,548.66238820652,658.345623966663,567.773051193264
GENE144,813.816588509016,673.935031475815,660.658257076624,778.53284278737
GENE145,742.548879975879,513.334775616582,750.171507152712,864.386008059536
GENE146,636.350373451928,640.845230629914,439.645118101015,677.295568120779
GENE147,577.090767187849,442.798053103047,535.542817824526,857.857511913311
GENE148,954.416715210295,1036.26041243307,748.924811182711,848.204034751018
GENE149,649.992114076893,839.311058086809,646.751938300491,485.293081517548
GENE150,832.761260845549,487.100115583668,672.06632547227,543.650862811491
GENE151,920.523911228114,415.875875492962,678.53367890748,928.779491089542
GENE152,580.0893826071,493.227835147237,915.815706713531,458.392915205765
GENE153,802.59819370885,577.465512929821,806.919225902085,432.577554914727
GENE154,703.54149462136,635.388960543526,849.350057230719,901.17400792046
GENE155,874.584998928592,1020.2936918033,845.969675362737,701.450586571516
GENE156,688.954091653281,974.332963616918,720.145852737158,681.888017194239
GENE157,943.693784549145,511.011264438173,767.171362942772,759.862964436242
GENE158,652.087850067271,491.567167190231,494.932457934581,848.514569284804
GENE159,483.678999530299,980.431510114508,800.381214327958,723.950183661933
GENE160,768.713394526427,740.554943778335,728.64606220955,811.117724132646
GENE161,772.102642766265,880.935293038277,919.877050423415,778.887641417279
GENE162,791.411303928063,504.418134689746,847.298112862181,710.688847997629
GENE163,500.738494398685,404.880018854075,631.42113247641,1029.0687125216
GENE164,693.710986648241,560.557239470558,883.737943217581,741.46571215233
GENE165,634.135622821775,727.298822343552,738.913589405007,881.440585089758
GENE166,858.213310617311,777.768865510151,840.557203127925,1034.86092645665
GENE167,566.723273068527,769.060069327143,611.068104053923,935.911953665429
GENE168,829.765792183067,654.758934572227,472.607421202261,545.357745256757
GENE169,888.328863253342,710.379392027193,644.937320691795,814.338704695386
GENE170,648.647103472655,766.406925332829,734.041653252539,590.708125497917
GENE171,611.989045795945,601.887838451412,596.43485894839,561.032889032145
GENE172,510.683066861947,889.143237177054,659.37124975455,759.775577545196
GENE173,930.062799559256,597.169719717055,707.185604999334,942.377147525987
GENE174,662.216034353784,496.612180790512,794.544560743585,670.206052275982
GENE175,869.988063106783,743.777288654763,682.407767845864,916.651267025748
GENE176,763.559415050068,514.196144402085,851.341836718216,735.565670099656
GENE177,492.482279662834,533.467984168852,649.189786885998,719.861869899088
GENE178,577.005872622163,862.354793558629,728.008470949096,762.949306449146
GENE179,969.917728451151,911.567236095825,798.921891530717,864.441159994997
GENE180,743.495588703331,458.640176744885,766.439865953858,681.310591671504
GENE181,835.399299788017,849.565147283431,679.231536211299,420.925999109986
GENE182,623.328169680028,440.116923198358,772.838934211917,681.656598265761
GENE183,707.322506605599,777.177132614809,704.935221703429,671.441374844138
GENE184,572.923469613625,676.55677472358,753.163405649533,743.589067427967
GENE185,692.557555833978,567.404795490667,666.729667541005,586.064248520863
GENE186,533.128257545781,687.389873755034,676.557826161759,1043.15671010239
GENE187,538.147972350052,420.290385512754,1057.27546361384,429.393900708552
GENE188,730.432281262064,594.117478177744,715.517578971282,675.68946484538
GENE189,590.846509311465,834.996208583474,779.358617370949,686.824799232086
GENE190,651.540723246309,563.470622741313,847.486402723281,623.500588768396
GENE191,513.413216975643,621.474290375353,674.557722478896,490.218955100289
GENE192,533.926405744621,735.088622811614,666.671156790662,647.601710383034
GENE193,655.925596397304,919.966421075723,611.223248057899,900.594281222511
GENE194,894.785564599446,879.061417200859,530.946202852284,639.286711997834
GENE195,433.176711421131,810.207215595786,704.911628612185,1028.89185008499
GENE196,474.892180038288,830.11384468965,1175.61937830561,764.988708448043
GENE197,648.90178725705,966.246880802285,516.771406134886,836.029227186039
GENE198,617.092073520713,511.017219835709,664.575625278278,911.376283151447
GENE199,673.711584344575,824.671134694109,794.797338713831,422.442329110537
GENE200,598.348916575744,748.954380028232,686.078111137409,500.374516842414
GENE201,518.104521180215,748.25461724078,835.45362143743,694.564689656061
GENE202,679.982330373469,818.959921942747,816.501025127196,604.013385213753
GENE203,683.512567317729,836.418546565475,640.290341406458,793.087845780356
GENE204,780.26765536209,603.184614116076,538.652731491577,862.26839078163
GENE205,742.820583045361,683.014021101289,603.792026858154,469.41786564152
GENE206,635.678992023171,641.779550682694,964.538951738105,920.961377205641
GENE207,748.612267458136,905.145804333072,1123.61496769399,668.079651353143
GENE208,715.027804329712,560.681904289511,620.088104421818,842.6207704855
GENE209,847.791868182562,648.722927957266,868.42728137749,718.093280409264
GENE210,591.314403368848,476.951945693628,773.101085877972,993.176633887471
GENE211,747.599864992324,712.278521529007,679.608518042608,390.003695605218
GENE212,644.670569476544,498.717520544863,396.303182210964,607.889640352307
GENE213,701.999565369286,919.147931005361,640.059310260281,786.073957577378
GENE214,685.85233152379,542.288216335099,682.268037226155,535.92825749063
GENE215,784.986699307147,1077.28562600363,567.269015244356,687.618477818523
GENE216,561.371484944066,659.718543590601,597.770044309282,827.021869250009
GENE217,679.534412625795,993.492411735509,733.458101912841,729.627538477559
GENE218,1060.55186596264,1029.40532860022,674.823354230861,796.064194374317
GENE219,509.81973512589,825.334926085942,784.572612095788,591.28237676013
GENE220,814.670650937456,457.639356624202,713.489598198361,1016.47577855063
GENE221,715.586153827478,717.187080584987,805.48080240273,798.533238458597
GENE222,589.039101921968,610.438191288664,731.744356318851,734.980348747558
GENE223,657.971591151212,652.666709896058,483.453928629464,700.810176258638
GENE224,546.62988909771,786.240369173019,659.140546082177,962.274788777669
GENE225,746.352025228702,668.057846300774,403.463309986437,827.536994486211
GENE226,851.333607752681,974.681631897513,919.760322831598,888.772827225896
GENE227,808.06118375292,634.788451162186,697.877676075305,685.183769626463
GENE228,729.068628410615,895.63399328601,801.193452947672,348.556722819246
GENE229,678.510271993356,743.139054458565,1015.78447994554,727.574678716838
GENE230,725.278066781718,510.620967821885,550.30953401205,560.960778753719
GENE231,590.532332899341,627.693306188466,976.966352914505,759.61364012815
GENE232,667.486624500995,602.726662859357,581.935728842603,559.597033015805
GENE233,564.198739298271,862.488151059177,888.454753964965,637.811782481181
GENE234,804.710439071271,812.566862992402,475.996186718138,727.419018733135
GENE235,577.672065164702,731.666937624111,911.7093811562,585.098166759093
GENE236,608.121152907472,859.761850107338,803.372198793125,712.805180758161
GENE237,841.512466709851,840.531918074247,729.253783165159,741.256544701352
GENE238,556.473607829839,954.757233855788,839.25948396496,598.284366976623
GENE239,777.436266520365,690.059072392824,631.778712312738,1061.04944699682
GENE240,718.805046839321,550.541369464036,681.758535336039,623.66227478722
GENE241,621.341688680539,756.344013569873,667.64323700876,560.947352897136
GENE242,823.880130505858,747.222566717524,425.909160348221,695.77064772246
GENE243,941.539203697148,888.560822276636,582.012976527027,791.32419272105
GENE244,752.718449389516,710.581352802188,777.74045816326,811.299822004156
GENE245,1052.25134399874,979.385108645799,771.704763502841,633.074627012873
GENE246,731.424056099726,776.615753961582,574.570768861358,752.514032810619
GENE247,650.62462259419,433.093062557903,653.16837609909,598.039034699949
GENE248,728.000015696105,682.494194629705,761.570482762708,719.682574646997
GENE249,734.494803867603,525.937518952264,734.355226222047,751.450806298188
GENE250,909.660152752446,561.259497487741,686.122828266419,496.170419225083
GENE251,371.170039435447,614.785508193044,883.120475775583,669.736695428477
GENE252,870.09957641107,682.902925534403,472.524829731275,315.29180970568
GENE253,831.591916217548,959.450687304923,620.268554231574,690.176392622157
GENE254,607.438397199096,1004.65664363717,782.607984512189,745.063614876804
GENE255,632.126210260873,663.995598377475,638.792426898995,592.159327255926
GENE256,519.341144306169,938.210288202037,966.205820474464,682.886727981116
GENE257,872.198348809042,835.720849858336,904.904159800018,827.997032389924
GENE258,1019.34242218494,904.396790965452,678.005615190678,862.286334898153
GENE259,742.546726259108,956.107475742292,789.322761432134,860.022333584367
GENE260,993.328209833357,705.008320763928,541.427868209389,685.901954322737
GENE261,686.623806937022,839.562615837622,639.273144924213,772.191747972829
GENE262,614.958719874712,903.85604778657,654.255250167098,749.264302271478
GENE263,660.298872596275,767.927129752284,704.053269374392,831.276354019295
GENE264,851.731468867119,903.561577279462,636.356511683224,621.817470802129
GENE265,665.235675337913,591.337571995176,857.959803880392,753.447575275066
GENE266,617.292418926169,735.448354736775,802.507697802083,751.592770584969
GENE267,778.801859011917,216.406948443173,698.092510718325,743.943192012172
GENE268,692.126776185926,597.786044440726,493.085692794454,828.445448073567
GENE269,486.091765953923,437.969099646915,480.264565961913,685.893543675344
GENE270,693.017237875103,875.938894591465,1124.27896478775,970.270989555662
GENE271,1006.93889853459,664.975644714382,733.628904564017,398.453077207827
GENE272,970.582542240827,497.445966889437,527.985184133381,933.020004779572
GENE273,689.392204607673,673.346434172064,802.207391917514,644.167841230758
GENE274,498.882816600067,721.605621209971,843.795352532433,771.582240592647
GENE275,687.127025373294,420.506869994947,766.922724422723,542.247478006389
GENE276,916.038029727611,780.501564461716,791.349406008994,589.529460570972
GENE277,885.120494904396,792.194105367179,804.619902889308,611.844709574725
GENE278,800.572451506847,736.799650094272,819.859386426067,544.143689469964
GENE279,637.293627063891,887.280031995433,722.690038273393,695.545461568031
GENE280,807.01642212937,727.184761434778,557.260634006829,567.247489342046
GENE281,710.381794430243,591.930007838794,604.860980092927,634.581222380657
GENE282,476.110596199874,580.032743161611,849.53387051306,539.199787936704
GENE283,551.217572370267,752.17723992973,719.726312593528,597.614918322337
GENE284,586.820263659864,648.926492765351,571.031754304257,790.637011422899
GENE285,668.3436347855,1017.92943787758,1113.21777445607,972.779187241846
GENE286,536.156749446367,780.04901966825,603.512735081927,555.296809154595
GENE287,736.840348926888,409.722251323955,640.431309415153,777.12955989795
GENE288,963.511064409961,846.786571552021,662.461260058168,606.499698802797
GENE289,731.833289042452,895.229754432326,767.1838549941,724.121476876711
GENE290,909.088560213044,616.420607923326,418.406970534072,792.561612245937
GENE291,641.941635011439,626.21455151303,781.48030264278,570.441086576065
GENE292,979.643956112623,876.016557265627,673.598446744801,973.752535063963
GENE293,882.967449115971,593.682993869236,388.436156257836,584.947705915078
GENE294,625.2279097469,713.238492277521,666.973035646793,809.152060322433
GENE295,755.504826980359,792.528241137109,566.001396816789,691.834556734957
GENE296,859.405479710768,839.346070067753,693.499033119566,531.870559211967
GENE297,567.214480253284,692.627365193386,610.899927345102,608.518310264586
GENE298,750.072952664546,708.541682745033,616.327293280095,600.234441589402
GENE299,739.170682208918,629.309305817883,967.456401053666,469.909654914933
GENE300,880.552227091662,529.981006184044,808.977150560785,741.289295589615
GENE301,437.678615729975,738.653449828335,602.740566422347,678.179580681811
GENE302,664.982529388467,510.346769115861,699.083342781767,948.403772559138
GENE303,929.915569971555,595.512989080388,579.594949818067,507.503524621322
GENE304,546.390316021375,400.168548174054,811.374761130038,707.780125753207
GENE305,683.680149078486,697.017260638173,668.825032800019,631.399760125713
GENE306,466.548519043208,744.922506560898,893.289737750822,630.039169998649
GENE307,637.224132853578,628.984167856919,627.329272020708,1010.83965872577
GENE308,912.190352233693,921.485920074059,745.051819323736,922.168228624897
GENE309,598.441773287172,821.229878365844,737.293281446108,872.970136762439
GENE310,637.380917900964,682.91464778831,951.217329046393,592.730023059221
GENE311,680.265971714266,665.65794505994,814.770981765718,897.269322156624
GENE312,731.42971573206,554.037019708345,613.510380839404,831.412021024192
GENE313,871.667300369377,622.672297327154,503.617634469923,717.007517810139
GENE314,797.200703868945,642.846953493391,739.611634462875,608.30736021494
GENE315,704.004003613628,872.393073976595,874.822897989388,815.615741368669
GENE316,713.116060654545,710.965697307358,774.065711773431,904.413163541587
GENE317,458.334749818422,597.977476959568,839.89545357784,815.765933820872
GENE318,807.729554881725,674.961222568972,691.13584529919,750.014464402928
GENE319,688.433156975807,614.700513494156,906.090558953861,776.060756693181
GENE320,859.877157352168,598.868557871889,610.906188599996,671.205874847888
GENE321,715.290765132772,640.431684879686,724.028350241841,875.93496290573
GENE322,704.202803119092,687.773251671747,742.536998413226,758.461444752459
GENE323,669.369306635476,841.824359717066,432.098546666048,728.379334116674
GENE324,1146.74319051107,694.121659544004,622.584951196752,728.510081633316
GENE325,584.158104263659,481.391810328665,562.250104299254,635.848791067126
GENE326,810.649271140769,797.232514773286,723.843222619309,676.997063592071
GENE327,660.522506440919,599.112341451615,759.193148147619,793.423065650947
GENE328,1043.92490594895,396.817310399131,629.607513726913,841.082549845217
GENE329,597.520291206928,791.74200340591,452.424898726524,744.489721744029
GENE330,680.368133704513,473.237031734236,824.421499385536,654.786180665711
GENE331,670.843071684768,878.890413330088,564.413336556621,582.074328652862
GENE332,526.172998074081,559.376046545705,944.915706890571,628.493029101407
GENE333,638.894856755425,833.824912456381,766.546972699435,531.206428867745
GENE334,785.999005794002,561.307208946982,1002.53106139114,689.629285736776
GENE335,636.03623311954,1101.48553346466,667.745641751851,585.449276185078
GENE336,531.141660404022,535.145601989329,786.284966803133,717.294440510553
GENE337,677.628789144694,432.701370942885,793.882933965482,741.811724870163
GENE338,336.343584355691,838.824439022156,578.250204693153,837.935810708549
GENE339,503.617500587258,738.938462420383,690.894779622912,733.416884490102
GENE340,963.00784654049,612.240256463228,999.755692498946,432.285510955549
GENE341,684.851457589665,594.623780261874,590.625147296686,701.552240089499
GENE342,594.623579971245,554.525879889656,800.924536250584,641.045143484676
GENE343,590.03726826485,863.719499493955,896.189809224695,840.488243961296
GENE344,808.222178068696,1038.39060288229,527.942658988509,815.602111784842
GENE345,642.423470850006,999.992727731148,698.767127496393,658.851364064059
GENE346,647.00506681761,685.647629595123,586.79656487071,772.108516905626
GENE347,648.164377009797,658.50600095657,942.371546889831,730.19505822384
GENE348,516.494218487184,748.535928911015,981.835898084469,859.224114032439
GENE349,682.383744398352,873.414852429794,971.814138478486,661.827874334356
GENE350,461.622670543013,760.190762185461,406.517017341186,833.171685356229
GENE351,621.257066492191,783.409281050177,741.049389832313,819.337265514807
GENE352,899.84808503786,552.651563294441,1100.07755610976,397.118996599824
GENE353,836.540911513066,430.887213668576,661.317681467828,776.048767614354
GENE354,848.335442536317,563.229422052118,770.135842438297,637.486423101695
GENE355,614.269808165301,731.76880171729,728.343257864053,863.023792982382
GENE356,492.189604198196,928.127644476372,521.223008479062,647.13201268611
GENE357,889.879441716765,640.018944020029,561.286017720679,725.248994396292
GENE358,763.224039175414,839.223327241136,833.188269483608,894.508152803018
GENE359,739.485303415129,748.3332384392,673.599935319844,809.443899775444
GENE360,603.278305039249,788.620807734559,754.215604864865,811.890655907483
GENE361,195.191368335914,539.169469761483,840.370486692248,912.110455355411
GENE362,997.789559152712,639.799424817627,686.774890438563,657.538764221762
GENE363,450.114833723876,718.5446830354,617.07779946352,413.665644026559
GENE364,582.245644003606,764.026246754634,734.498958093826,548.815453295907
GENE365,750.423870793449,1132.03964798478,676.734424598392,793.860762621324
GENE366,540.365719348715,536.697232248998,569.98468168227,858.532306504657
GENE367,645.879015127047,880.487075330843,509.483878953845,809.207657415033
GENE368,606.2463515851,741.718353968767,713.874544238307,897.233213021409
GENE369,521.23182145375,722.507226752035,796.491671537854,740.660759633413
GENE370,580.138134661853,961.883079703958,714.881042286725,949.953476409662
GENE371,575.787947608327,675.153781580538,593.164932386723,585.328889589943
GENE372,804.77284194053,952.497630578119,792.137783179552,814.708243497519
GENE373,730.976630416155,766.990260564979,573.638576377182,973.82041284688
GENE374,728.618915543167,885.359441557187,701.53991002137,519.713559685255
GENE375,847.468308776492,773.359667803696,604.452174598456,708.373141165403
GENE376,782.286982268315,623.186697918657,787.650924240245,569.09471931192
GENE377,840.803810182045,639.095468947173,454.544167251768,554.163180458233
GENE378,652.836004359113,656.811989720421,819.005529652882,687.724206491368
GENE379,349.182490376947,705.162528083132,889.394085639204,694.681857648815
GENE380,621.308371515559,791.631467230205,742.155209400449,793.389982858927
GENE381,655.428652753339,580.611394788401,850.624187168351,561.887045648803
GENE382,889.723532867154,809.955421106556,494.412314799993,513.592555940609
GENE383,569.907980815231,663.081445830968,720.058839150027,745.290313752674
GENE384,804.290445452325,643.300174897835,503.885545319623,943.216273881933
GENE385,978.691309903388,866.149940374407,797.831867270636,618.966728685215
GENE386,669.688974303092,818.228590452781,661.851427624141,730.833577725913
GENE387,792.221234894086,802.8328333286,553.371097396535,637.352339778853
GENE388,884.034891044836,671.265090799154,641.112852386758,870.984772448986
GENE389,482.380014833709,774.397100379689,834.515330964694,776.317096736967
GENE390,720.67725004581,865.239724276128,588.653068526718,707.104285247269
GENE391,961.59626703713,678.549199724989,843.978244637271,751.566047154479
GENE392,852.816845417447,666.622962595887,597.124412178328,727.405485789154
GENE393,758.15444406935,602.455216098555,757.446826079728,552.74504604204
GENE394,641.979932532009,987.399753754065,535.932830134205,793.382738085143
GENE395,472.425309357706,542.288911296813,697.986164450965,817.848402049319
GENE396,901.955135062516,562.505230108976,742.777248932198,655.831501702827
GENE397,769.048935812952,650.638688182155,709.498317509932,589.691151527942
GENE398,679.176350153296,707.153205692317,545.154606026055,856.843523857105
GENE399,827.375920705099,693.549422397807,672.951042724806,664.861674163767
GENE400,799.476534548464,881.463549071225,785.312847470452,580.320898138726
GENE401,1031.90968533892,759.365813289632,919.452463581679,829.637501008934
GENE402,699.071120255591,868.922659383839,844.645723031053,877.049250585522
GENE403,685.141062102835,671.525171405618,834.279625549524,847.228083676124
GENE404,644.546503549225,715.193945041171,908.482703026405,969.984852556789
GENE405,582.597609445469,548.656775424284,740.66289739128,686.027690189091
GENE406,853.109023311513,508.048909149825,649.070132661123,603.533586577291
GENE407,623.819767543535,706.019462922239,741.983073809317,680.601985202525
GENE408,564.246675826411,531.752312341576,575.408746610492,902.878732584074
GENE409,892.083412386147,693.623769514786,860.323842787825,571.821824653666
GENE410,978.746720588439,1040.81793701395,578.823243260296,961.031119341025
GENE411,917.513705065826,736.947538205042,867.165785275654,853.459871739627
GENE412,538.657844398637,338.028738390005,893.136658265474,679.456308837465
GENE413,690.668667238627,854.675059704956,635.377672226196,1074.39320640018
GENE414,1009.44228508333,680.584003200126,813.071240696964,729.87858863434
GENE415,605.215822938883,369.107483908167,525.327928057901,761.563264161197
GENE416,667.315126751004,765.983131189177,712.087079204071,619.251193480526
GENE417,504.446549846129,778.735861567044,822.55774959615,748.084793179983
GENE418,906.633167225081,512.654768708816,771.96750467486,569.016297781106
GENE419,1015.93016796057,625.525587552573,541.484718076189,662.940199960281
GENE420,805.984511350359,664.499292102434,735.444926924071,780.654905904087
GENE421,414.390011598773,728.89528518057,641.936719896748,621.605007029386
